Groote Hoeven,Someren,NB
Groote Keeten,Zijpe,NH
Grootebroek,Stede Broec,NH
Grootegast,Grootegast,Groningen
Grootschermer,Schermer,NH
Grosthuizen,Koggenland,NH
Grote Voort,Hilvarenbeek,NB
Grotel,Gemert-Bakel,NB
Grou,Boarnsterhim,Frysland
Grouw,Boarnsterhim,Frysland
Grubbenvorst,Horst aan de Maas,Limburg
Gulpen,Gulpen-Wittem,Limburg
Guttecoven,Sittard-Geleen,Limburg
Gytsjerk,Tytsjerksteradiel,Frysland
Haaften,Neerijnen,GLD
Haagse Beemden,Breda,NB
Haagse Hout,Den Haag,ZH
Haaksbergen,Haaksbergen,Overijssel
Haakswold,De Wolden,Drenthe
Haalderen,Lingewaard,GLD
Haalweide,De Wolden,Drenthe
Haamstede,Schouwen-Duiveland,Zeeland
Haanrade,Kerkrade,Limburg
Haaren,Haaren,NB
Haarle,Hellendoorn,Overijssel
Haarle,Tubbergen,Overijssel
Haarlem,Haarlem,NH
Haarlemmerliede,Haarlemmerliede en Spaarnwoude,NH
Haarlo,Berkelland,GLD
Haarsteeg,Heusden,NB
Haart,Aalten,GLD
Haarzuilens,Utrecht,Utrecht
Haasdal,Nuth,Limburg
Haastrecht,Vlist,ZH
Haelen,Leudal,Limburg
Haerst,Zwolle,Overijssel
Hagestein,Vianen,Utrecht
Haghorst,Hilvarenbeek,NB
Haiink,Roosendaal,NB
Halder,Sint-Michielsgestel,NB
Haler,Leudal,Limburg
Halfweg,Emmen,Drenthe
Halfweg,Haarlemmerliede en Spaarnwoude,NH
Halfweg,Staphorst,Overijssel
Hall,Brummen,GLD
Halle,Bronckhorst,GLD
Halle-Heide,Bronckhorst,GLD
Halle-Nijman,Bronckhorst,GLD
Hallum,Ferwerderadiel,Frysland
Halsteren,Bergen op Zoom,NB
Halvinkhuizen,Putten,GLD
Hamdijk,Reiderland,Groningen
Hamert,Bergen,Limburg
Hamingen,Staphorst,Overijssel
Hammeland,Winsum,Groningen
Handel,Gemert-Bakel,NB
Hanendorp,Epe,GLD
Hanetange,Vlagtwedde,Groningen
Hank,Boxmeer,NB
Hank,Werkendam,NB
Hankate,Hellendoorn,Overijssel
Hansweert,Reimerswaal,Zeeland
Hantum,Dongeradeel,Frysland
Hantumeruitburen,Dongeradeel,Frysland
Hantumhuizen,Dongeradeel,Frysland
Hapert,Bladel,NB
Haps,Cuijk,NB
Harbrinkhoek,Tubbergen,Overijssel
Harbrinkhoek-Mariaparochie,Tubbergen,Overijssel
Harculo,Zwolle,Overijssel
Hardegarijp,Tytsjerksteradiel,Frysland
Hardenberg,Hardenberg,Overijssel
Harderwijk,Harderwijk,GLD
Hardeweer,Winsum,Groningen
Hardinxveld-Giessendam,Hardinxveld-Giessendam,ZH
Haren,Haren,Groningen
Haren,Oss,NB
Harfsen,Lochem,GLD
Hargen,Bergen,NH
Harich,GaasterlÉn-Sleat,Frysland
Haringhuizen,Niedorp,NH
Harkebuurt,Texel,NH
Harkema,Achtkarspelen,Frysland
Harkezijl,Wñnseradiel,Frysland
Harkstede,Slochteren,Groningen
Harles,Vaals,Limburg
Harlingen,Harlingen,Frysland
Harmelen,Woerden,Utrecht
Harpel,Vlagtwedde,Groningen
Harreveld,Oost Gelre,GLD
Harskamp,Ede,GLD
Harssens,Winsum,Groningen
Hartwerd,Wñnseradiel,Frysland
Haskerdijken,SkarsterlÉn,Frysland
Haskerhorne,SkarsterlÉn,Frysland
Hasseberg,Vlagtwedde,Groningen
Hasselo,Hengelo,Overijssel
Hasselt,Zwartewaterland,Overijssel
Hattem,Hattem,GLD
Hattemerbroek,Oldebroek,GLD
Haule,Ooststellingwerf,Frysland
Haulerwijk,Ooststellingwerf,Frysland
Hauwert,Medemblik,NH
Havelte,Westerveld,Drenthe
Havelterberg,Meppel,Drenthe
Havelterberg,Westerveld,Drenthe
Havenhoofd,Goedereede,ZH
Havixhorst,Meppel,Drenthe
Hayum,Wñnseradiel,Frysland
Hazeldonk,Zundert,NB
Hazerswoude-Dorp,Rijnwoude,ZH
Hazerswoude-Rijndijk,Rijnwoude,ZH
Hebrecht,Vlagtwedde,Groningen
Hedel,Maasdriel,GLD
Hedikhuizen,Heusden,NB
Hee,Terschelling,Frysland
Heeg,Wymbritseradiel,Frysland
Heek,Nuth,Limburg
Heek,Voerendaal,Limburg
Heel,Maasgouw,Limburg
Heelsum,Renkum,GLD
Heelweg,Oude IJsselstreek,GLD
Heelweg-Oost,Oude IJsselstreek,GLD
Heelweg-West,Oude IJsselstreek,GLD
Heemserveen,Hardenberg,Overijssel
Heemskerk,Heemskerk,NH
Heemstede,Heemstede,NH
Heensche Molen,Steenbergen,NB
Heenvliet,Bernisse,ZH
Heenweg,Westland,ZH
Heer,Maastricht,Limburg
Heerde,Heerde,GLD
Heereburen,Zuidhorn,Groningen
Heerenveen,Heerenveen,Frysland
Heerewaarden,Maasdriel,GLD
Heerhugowaard,Heerhugowaard,NH
Heerjansdam,Zwijndrecht,ZH
Heerle,Roosendaal,NB
Heerlen,Heerlen,Limburg
Heerlerbaan,Heerlen,Limburg
Heerlerheide,Heerlen,Limburg
Heerstaaien,Alphen-Chaam,NB
Hees,De Wolden,Drenthe
Heesakker,Haaren,NB
Heesbeen,Heusden,NB
Heesch,Bernheze,NB
Heeseind,Maasdonk,NB
Heesselt,Neerijnen,GLD
Heeswijk,Montfoort,Utrecht
Heeswijk,Bernheze,NB
Heeten,Raalte,Overijssel
Heetveld,Steenwijkerland,Overijssel
Heeze,Heeze-Leende,NB
Hegelsom,Horst aan de Maas,Limburg
Hegge,Epe,GLD
Hei- en Boeicop,Zederik,ZH
Heibloem,Leudal,Limburg
Heide,Montferland,GLD
Heide,Heumen,GLD
Heide,Kessel,Limburg
Heide,Echt-Susteren,Limburg
Heide,Venray,Limburg
Heidenhoek,Bronckhorst,GLD
Heidenskip It,Nijefurd,Frysland
Heiduinen,Maasdonk,NB
Heieind,Someren,NB
Heijen,Gennep,Limburg
Heijenrath,Gulpen-Wittem,Limburg
Heijningen,Moerdijk,NB
Heikant,Alphen-Chaam,NB
Heikant,Cranendonck,NB
Heikant,Hulst,Zeeland
Heikant,Laarbeek,NB
Heikant,Oosterhout,NB
Heikant,Someren,NB
Heikant,Tilburg,NB
Heikant,Uden,NB
Heikant,Waalre,NB
Heilig Landstichting,Groesbeek,GLD
Heiligerlee,Scheemda,Groningen
Heille,Sluis,Zeeland
Heiloo,Heiloo,NH
Heimolen,Bergen op Zoom,NB
Heinenoord,Binnenmaas,ZH
Heinkenszand,Borsele,Zeeland
Heino,Raalte,Overijssel
Heistraat,Oosterhout,NB
Hekelingen,Spijkenisse,ZH
Hekendorp,Oudewater,Utrecht
Hekkens,Gennep,Limburg
Hekkum,Winsum,Groningen
Helden,Helden,Limburg
Helenaveen,Deurne,NB
Helhuizen,Rijssen-Holten,Overijssel
Helkant,Drimmelen,NB
Hell,Putten,GLD
Helle,Gulpen-Wittem,Limburg
Hellebeuk,Voerendaal,Limburg
Hellegat,Zundert,NB
Hellendoorn,Hellendoorn,Overijssel
Hellevoetsluis,Hellevoetsluis,ZH
Hellouw,Neerijnen,GLD
Hellum,Slochteren,Groningen
Helmond,Helmond,NB
Helvoirt,Haaren,NB
Helwijk,Moerdijk,NB
Hem,Drechterland,NH
Hemelum,Nijefurd,Frysland
Hemert,Wñnseradiel,Frysland
Hemmen,Overbetuwe,GLD
Hempens,Leeuwarden,Frysland
Hemrik,Opsterland,Frysland
Hendrik-Ido-Ambacht,Hendrik-Ido-Ambacht,ZH
Hengelo,Bronckhorst,GLD
Hengelo,Hengelo,Overijssel
Hengevelde,Hof van Twente,Overijssel
Hengforden,Olst-Wijhe,Overijssel
Hengstdijk,Hulst,Zeeland
Hennaard,Littenseradiel,Frysland
Hensbroek,Koggenland,NH
Henxel,Winterswijk,GLD
Herbaijum,Franekeradeel,Frysland
Herfte,Zwolle,Overijssel
Herike,Hof van Twente,Overijssel
Herkenbosch,Roerdalen,Limburg
Herkenrade,Margraten,Limburg
Herkingen,Dirksland,ZH
Hernen,Wijchen,GLD
Herpen,Oss,NB
Herpt,Heusden,NB
Hersel,Someren,NB
Herten,Roermond,Limburg
Hertme,Borne,Overijssel
Herveld,Overbetuwe,GLD
Herwen,Rijnwaarden,GLD
Herwijnen,Lingewaal,GLD
Herxen,Olst-Wijhe,Overijssel
Hespelaar,Oosterhout,NB
Hessum,Dalfsen,Overijssel
Het Heike,Eersel,NB
Het Hool,Laarbeek,NB
Het Koegras,Den Helder,NH
Het Laar,Laarbeek,NB
Het Loo,Apeldoorn,GLD
Het Moer,Westerveld,Drenthe
Het Sas,Alphen-Chaam,NB
Het Schier,Westerveld,Drenthe
Het Stift,Dinkelland,Overijssel
Het Wild,Lith,NB
Het Woud,Bergen,NH
Heteren,Overbetuwe,GLD
Heugem,Maastricht,Limburg
Heukelom,Oisterwijk,NB
Heukelum,Lingewaal,GLD
Heumen,Heumen,GLD
Heurne,Aalten,GLD
Heurne,Berkelland,GLD
Heurne,Bronckhorst,GLD
Heusden,Asten,NB
Heusden,Heusden,NB
Heusden-Vesting,Heusden,NB
Heuveltje,Tilburg,NB
Heveadorp,Renkum,GLD
Heveskes,Delfzijl,Groningen
Heythuysen,Leudal,Limburg
Hezingen,Tubbergen,Overijssel
Hiaure,Dongeradeel,Frysland
Hichtum,Wñnseradiel,Frysland
Hidaard,Littenseradiel,Frysland
Hien,Neder-Betuwe,GLD
Hierden,Harderwijk,GLD
Hieslum,Wñnseradiel,Frysland
Hijken,Midden-Drenthe,Drenthe
Hijkersmilde,Midden-Drenthe,Drenthe
Hijlaard,Littenseradiel,Frysland
Hijum,Leeuwarderadeel,Frysland
Hilaard,Littenseradiel,Frysland
Hilakker,Gemert-Bakel,NB
Hill,Werkendam,NB
Hillegersberg-Schiebroek,Rotterdam,ZH
Hillegom,Hillegom,ZH
Hilleshagen,Gulpen-Wittem,Limburg
Hilvarenbeek,Hilvarenbeek,NB
Hilversum,Hilversum,NH
Hindeloopen,Nijefurd,Frysland
Hingen,Echt-Susteren,Limburg
Hinnaard,Littenseradiel,Frysland
Hintham,'s-Hertogenbosch,NB
Hippolytushoef,Wieringen,NH
Hitzum,Franekeradeel,Frysland
Hobrede,Zeevang,NH
Hîchte,Stadskanaal,Groningen
Hoedekenskerke,Borsele,Zeeland
Hoef,Putten,GLD
Hoek,Terneuzen,Zeeland
Hoek van Holland,Rotterdam,ZH
Hoekdries,Eersel,NB
Hoekje,Zuidhorn,Groningen
Hoekske,Moerdijk,NB
Hoeksmeer,Loppersum,Groningen
Hoenderloo,Apeldoorn,GLD
Hoenderloo,Ede,GLD
Hoensbroek,Heerlen,Limburg
Hoenzadriel,Maasdriel,GLD
Hoevelaken,Nijkerk,GLD
Hoeven,Gemert-Bakel,NB
Hoeven,Halderberge,NB
Hoeveneind,Breda,NB
Hof,Bergeijk,NB
Hîfke,Gulpen-Wittem,Limburg
Hoge Enk,Elburg,GLD
Hoge Hexel,Wierden,Overijssel
Hoge Linthorst,De Wolden,Drenthe
Hogebeintum,Ferwerderadiel,Frysland
Hogebrug,Reeuwijk,ZH
Hogeweg,Kampen,Overijssel
Holk,Nijkerk,GLD
Holkerveen,Nijkerk,GLD
Hollandsche Rading,De Bilt,Utrecht
Hollandscheveld,Hoogeveen,Drenthe
Hollandsdiep,Roosendaal,NB
Hollebalg,Wieringen,NH
Hollum,Ameland,Frysland
Holset,Vaals,Limburg
Holsloot,Coevorden,Drenthe
Holst,Roerdalen,Limburg
Holt,Dalfsen,Overijssel
Holte,Stadskanaal,Groningen
Holten,Rijssen-Holten,Overijssel
Holterberg,Rijssen-Holten,Overijssel
Holterhoek,Berkelland,GLD
Holthe,Midden-Drenthe,Drenthe
Holthees,Boxmeer,NB
Holtheme,Hardenberg,Overijssel
Holthone,Hardenberg,Overijssel
Holthuizen,Montferland,GLD
Holtien,Westerveld,Drenthe
Holtinge,Westerveld,Drenthe
Holtland,Westerveld,Drenthe
Holtum,Sittard-Geleen,Limburg
Holwerd,Dongeradeel,Frysland
Holwierde,Delfzijl,Groningen
Holysloot,Amsterdam,NH
Homberg,Horst aan de Maas,Limburg
Hommerts,Wymbritseradiel,Frysland
Homoet,Overbetuwe,GLD
Honderd,Loppersum,Groningen
Hondseind,Alphen-Chaam,NB
Hongerige Wolf,Reiderland,Groningen
Honselersdijk,Westland,ZH
Honthem,Margraten,Limburg
Hoofddorp,Haarlemmermeer,NH
Hoofdplaat,Sluis,Zeeland
Hoog Buurlo,Apeldoorn,GLD
Hoog Kana,Buren,GLD
Hoog Soeren,Apeldoorn,GLD
Hoog Spul,Hilvarenbeek,NB
Hoog Zuthem,Zwolle,Overijssel
Hoog-Heukelom,Tilburg,NB
Hoog-Keppel,Bronckhorst,GLD
Hoogblokland,Giessenlanden,ZH
Hoogcruts,Margraten,Limburg
Hooge en Lage Mierde,Reusel-De Mierden,NB
Hooge en Lage Zwaluwe,Drimmelen,NB
Hooge Mierde,Reusel-De Mierden,NB
Hooge Zwaluwe,Drimmelen,NB
Hoogehaar,Coevorden,Drenthe
Hoogeind,Hilvarenbeek,NB
Hoogeind,Tilburg,NB
Hoogeloon,Bladel,NB
Hoogemeeden,Zuidhorn,Groningen
Hoogen-Aarle,Gemert-Bakel,NB
Hoogengraven,Ommen,Overijssel
Hoogenweg,Hardenberg,Overijssel
Hoogerheide,Woensdrecht,NB
Hoogersmilde,Midden-Drenthe,Drenthe
Hoogeveen,Hoogeveen,Drenthe
Hoogezand,Hoogezand-Sappemeer,Groningen
Hooghalen,Midden-Drenthe,Drenthe
Hoogkarspel,Drechterland,NH
Hoogkerk,Groningen,Groningen
Hoogland,Amersfoort,Utrecht
Hooglanderveen,Amersfoort,Utrecht
Hoogmade,Kaag en Braassem,ZH
Hoogmeien,Buren,GLD
Hoogvliet,Rotterdam,ZH
Hoogwoud,Opmeer,NH
Hooilanden,Apeldoorn,GLD
Hoonhorst,Dalfsen,Overijssel
Hoonte,Berkelland,GLD
Hoorn,Heerde,GLD
Hoorn,Hoorn,NH
Hoorn,Terschelling,Frysland
Hoornaar,Giessenlanden,ZH
Hoornsterzwaag,Heerenveen,Frysland
Hopel,Kerkrade,Limburg
Horn,Leudal,Limburg
Horn,Stede Broec,NH
Hornhuizen,De Marne,Groningen
Horp,Terschelling,Frysland
Horssen,Druten,GLD
Horst,Ermelo,GLD
Horst,Horst aan de Maas,Limburg
Horsten,Stadskanaal,Groningen
Hout,Kessel,Limburg
Hout-Blerick,Venlo,Limburg
Houtakker,Hilvarenbeek,NB
Houtdorp,Ermelo,GLD
Houten,Houten,Utrecht
Houtgoor,Alphen-Chaam,NB
Houthem,Valkenburg aan de Geul,Limburg
Houthuizen,Horst aan de Maas,Limburg
Houtigehage,Smallingerland,Frysland
Houwerzijl,De Marne,Groningen
Huijbergen,Woensdrecht,NB
Huinen,Putten,GLD
Huins,Littenseradiel,Frysland
Huis ter Heide,Noordenveld,Drenthe
Huis ter Heide,Zeist,Utrecht
Huisduinen,Den Helder,NH
Huisseling,Oss,NB
Huissen,Lingewaard,GLD
Huissen-stad,Lingewaard,GLD
Huissen-zand,Lingewaard,GLD
Huizen,Huizen,NH
Huizinge,Loppersum,Groningen
Hulhuizen,Lingewaard,GLD
Hulsberg,Nuth,Limburg
Hulsdonk,Roosendaal,NB
Hulsel,Reusel-De Mierden,NB
Hulsen,Hellendoorn,Overijssel
Hulsen,Meerssen,Limburg
Hulsen,Nederweert,Limburg
Hulshorst,Nunspeet,GLD
Hulst,Hulst,Zeeland
Hulstheuvel,Uden,NB
Hulten,Gilze en Rijen,NB
Hummelo,Bronckhorst,GLD
Humsterland,Zuidhorn,Groningen
Hunnecum,Nuth,Limburg
H£ns,Littenseradiel,Frysland
Hunsel,Leudal,Limburg
Huppel,Winterswijk,GLD
Hupsel,Berkelland,GLD
Hurdegarijp,Tytsjerksteradiel,Frysland
Hurdegaryp,Tytsjerksteradiel,Frysland
Hurpesch,Gulpen-Wittem,Limburg
Hurwenen,Maasdriel,GLD
Idaard,Boarnsterhim,Frysland
Idaerd,Boarnsterhim,Frysland
Idsegahuizum,Wñnseradiel,Frysland
Idserdaburen,Wñnseradiel,Frysland
Idskenhuizen,SkarsterlÉn,Frysland
Idzega,Wymbritseradiel,Frysland
Iens,Littenseradiel,Frysland
IJhorst,Staphorst,Overijssel
IJlst,Wymbritseradiel,Frysland
IJmuiden,Velsen,NH
IJpecolsga,Wymbritseradiel,Frysland
IJpelaar,Breda,NB
IJpelaarseind,Breda,NB
IJpelo,Wierden,Overijssel
IJsbrechtum,Sneek,Frysland
IJsselham,Steenwijkerland,Overijssel
IJsselmonde,Rotterdam,ZH
IJsselmuiden,Kampen,Overijssel
IJsselstein,IJsselstein,Utrecht
IJzendijke,Sluis,Zeeland
IJzendoorn,Neder-Betuwe,GLD
IJzeren,Valkenburg aan de Geul,Limburg
IJzerlo,Aalten,GLD
IJzevoorde,Doetinchem,GLD
Ikum,Zuidhorn,Groningen
Illikhoven,Sittard-Geleen,Limburg
Illikhoven,Echt-Susteren,Limburg
Ilpendam,Waterland,NH
Imbosch,Rozendaal,GLD
Indijk,Wymbritseradiel,Frysland
Ingber,Gulpen-Wittem,Limburg
Ingen,Buren,GLD
Irnsum,Boarnsterhim,Frysland
It Fliet,Wñnseradiel,Frysland
It Heidenskip,Nijefurd,Frysland
Itens,Littenseradiel,Frysland
Itteren,Maastricht,Limburg
Ittersum,Zwolle,Overijssel
Ittervoort,Leudal,Limburg
Jaarsveld,Lopik,Utrecht
Jabeek,Onderbanken,Limburg
Jagerswijk,Hoogezand-Sappemeer,Groningen
Janum,Ferwerderadiel,Frysland
Jellum,Littenseradiel,Frysland
Jelsum,Leeuwarderadeel,Frysland
Jipsingboermussel,Stadskanaal,Groningen
Jipsingboermussel,Vlagtwedde,Groningen
Jipsingboertange,Vlagtwedde,Groningen
Jipsinghuizen,Vlagtwedde,Groningen
Jirnsum,Boarnsterhim,Frysland
Jislum,Ferwerderadiel,Frysland
Jisp,Wormerland,NH
Jistrum,Tytsjerksteradiel,Frysland
Joeswerd,Winsum,Groningen
Jonas,Epe,GLD
Jonen,Steenwijkerland,Overijssel
Jonkershuizen,Wñnseradiel,Frysland
JonkerslÉn,Opsterland,Frysland
Jonkersvaart,Marum,Groningen
Joppe,Lochem,GLD
Jorwerd,Littenseradiel,Frysland
Jorwert,Littenseradiel,Frysland
Joure,SkarsterlÉn,Frysland
Jousterp,Wñnseradiel,Frysland
Jouswier,Dongeradeel,Frysland
Jubbega,Heerenveen,Frysland
Jukwerd,Appingedam,Groningen
Julianadorp,Den Helder,NH
Junne,Ommen,Overijssel
Jutphaas,Nieuwegein,Utrecht
Jutrijp,Wymbritseradiel,Frysland
Kaag,Kaag en Braassem,ZH
Kaalheide,Kerkrade,Limburg
Kaard,Terschelling,Frysland
Kaarschot,Zundert,NB
Kaart,Terschelling,Frysland
Kaathoven,Maasdonk,NB
Kaatsheuvel,Loon op Zand,NB
Kabel,Heerhugowaard,NH
Kadoelen,Steenwijkerland,Overijssel
Kakert,Landgraaf,Limburg
Kalenberg,Hoogeveen,Drenthe
Kalenberg,Steenwijkerland,Overijssel
Kalishoek,Alphen-Chaam,NB
Kalkwijk,Hoogezand-Sappemeer,Groningen
Kallenkote,Steenwijkerland,Overijssel
Kalslagen,Aalsmeer,NH
Kalteren,Westerveld,Drenthe
Kalverdijk,Harenkarspel,NH
Kamerik,Woerden,Utrecht
Kampen,Kampen,Overijssel
Kampen,Wñnseradiel,Frysland
Kampereiland,Kampen,Overijssel
Kamperland,Noord-Beveland,Zeeland
Kamperveen,Kampen,Overijssel
Kamperzeedijk,Zwartewaterland,Overijssel
Kamperzeedijk-Oost,Zwartewaterland,Overijssel
Kamperzeedijk-West,Zwartewaterland,Overijssel
Kanis,Woerden,Utrecht
Kantens,Eemsmond,Groningen
Kapel,Lingewaard,GLD
Kapel-Avezaath,Buren,GLD
Kapel-Avezaath,Tiel,GLD
Kapelle,Kapelle,Zeeland
Kapellebrug,Hulst,Zeeland
Kapolder,Gulpen-Wittem,Limburg
Katerveer,Zwolle,Overijssel
Katlijk,Heerenveen,Frysland
Kats,Noord-Beveland,Zeeland
Kattendijke,Goes,Zeeland
Katwijk,Cuijk,NB
Katwijk aan den Rijn,Katwijk,ZH
Katwijk aan Zee,Katwijk,ZH
Katwoude,Waterland,NH
Kaweide,Gemert-Bakel,NB
Kedichem,Leerdam,ZH
Keent,Oss,NB
Keijenborg,Bronckhorst,GLD
Keinsmerbrug,Zijpe,NH
Keizersveer,Geertruidenberg,NB
Kekerdom,Ubbergen,GLD
Keldonk,Veghel,NB
Kelmond,Beek,Limburg
Kelpen,Leudal,Limburg
Kelpen-Oler,Leudal,Limburg
Kenwerd,Zuidhorn,Groningen
Kerk Avezaath,Tiel,GLD
Kerk-Avezaath,Buren,GLD
Kerk-Avezaath,Tiel,GLD
Kerkbuurt,Harenkarspel,NH
Kerkbuurt,Schiedam,ZH
Kerkbuurt,Steenwijkerland,Overijssel
Kerkdorp,Oldebroek,GLD
Kerkdriel,Maasdriel,GLD
Kerkeind,Breda,NB
Kerkeind,Haaren,NB
Kerkenveld,De Wolden,Drenthe
Kerkrade,Kerkrade,Limburg
Kerkwerve,Schouwen-Duiveland,Zeeland
Kerkwijk,Zaltbommel,GLD
Kerspel Goor,Hof van Twente,Overijssel
Kessel,Kessel,Limburg
Kessel,Lith,NB
Kesseleik,Kessel,Limburg
Kesteren,Neder-Betuwe,GLD
Ketelhaven,Dronten,Flevoland
Kethel,Schiedam,ZH
Keunenhoek,Cranendonck,NB
Keutenberg,Voerendaal,Limburg
Kibbelgaarn,Veendam,Groningen
Kibbelveen,Coevorden,Drenthe
Kiel-Windeweer,Hoogezand-Sappemeer,Groningen
Kievitshaar,Hardenberg,Overijssel
Kievitsnest,Zwartewaterland,Overijssel
Kijkduin,Den Haag,ZH
Kijkuit,Terneuzen,Zeeland
Kilder,Montferland,GLD
Kille,Werkendam,NB
Kimswerd,Wñnseradiel,Frysland
Kinderdijk,Nieuw-Lekkerland,ZH
Kinnum,Terschelling,Frysland
Kinum,Terschelling,Frysland
Kivitsbraak,Gemert-Bakel,NB
Klaaswaal,Cromstrijen,ZH
Kladde,Bergen op Zoom,NB
Klarenbeek,Apeldoorn,GLD
Klarenbeek,Voorst,GLD
Klazienaveen,Emmen,Drenthe
Kleeberg,Gulpen-Wittem,Limburg
Klef,Gemert-Bakel,NB
Klein Agelo,Dinkelland,Overijssel
Klein Dochteren,Lochem,GLD
Klein Garnwerd,Winsum,Groningen
Klein Genhout,Beek,Limburg
Klein Hitland,Nieuwerkerk aan den IJssel,ZH
Klein Loo,Hilvarenbeek,NB
Klein Ulsda,Bellingwedde,Groningen
Klein Welsden,Margraten,Limburg
Klein-Amsterdam,Voorst,GLD
Klein-Dongen,Dongen,NB
Klein-Oekel,Zundert,NB
Klein-Schoot,Cranendonck,NB
Klein-Ulsda,Bellingwedde,Groningen
Klein Wetsinge,Winsum,Groningen
Klein-Zundert,Zundert,NB
Kleine Hoeven,Someren,NB
Kleine Huisjes,De Marne,Groningen
Kleine Sluis,Anna Paulowna,NH
Kleine Voort,Hilvarenbeek,NB
Kleine-Lindt,Zwijndrecht,ZH
Kleinemeer,Hoogezand-Sappemeer,Groningen
Kleverskerke,Middelburg,Zeeland
Klijndijk,Borger-Odoorn,Drenthe
Klimmen,Nuth,Limburg
Klimmen,Voerendaal,Limburg
Klinkenberg,Buren,GLD
Kloetinge,Goes,Zeeland
Kloetinge,Kapelle,Zeeland
Klooster,Alphen-Chaam,NB
Klooster,Coevorden,Drenthe
Klooster-Lidlum,Franekeradeel,Frysland
Kloosterburen,De Marne,Groningen
Kloosterdijk,Ommen,Overijssel
Kloosterhaar,Hardenberg,Overijssel
Kloosterhaar,Twenterand,Overijssel
Kloosterveen,Assen,Drenthe
Kloosterzande,Hulst,Zeeland
Kluinhaar,Dalfsen,Overijssel
Klundert,Moerdijk,NB
Klutsdorp,Bergen op Zoom,NB
Knegsel,Eersel,NB
Kockengen,Breukelen,Utrecht
Koedijk,Alkmaar,NH
Koedijk,Langedijk,NH
Koekange,De Wolden,Drenthe
Koekangerveld,De Wolden,Drenthe
Koelveen,Emmen,Drenthe
Koewacht,Terneuzen,Zeeland
Kogerpolder,Uitgeest,NH
Kokkelert,Echt-Susteren,Limburg
Koks,Gemert-Bakel,NB
Kolderveen,Meppel,Drenthe
Kolderveense Bovenboer,Meppel,Drenthe
Kolderwolde,GaasterlÉn-Sleat,Frysland
Kolham,Slochteren,Groningen
Kolhol,Loppersum,Groningen
Kolhorn,Niedorp,NH
Kollum,Kollumerland en Nieuwkruisland,Frysland
Kollumerpomp,Kollumerland en Nieuwkruisland,Frysland
Kollumerzwaag,Kollumerland en Nieuwkruisland,Frysland
Kommerdijk,Lingewaard,GLD
Kommerzijl,Zuidhorn,Groningen
Koningsbosch,Echt-Susteren,Limburg
Koningslust,Helden,Limburg
Koog aan de Zaan,Zaanstad,NH
Kooihuizen,Wñnseradiel,Frysland
Kootstertille,Achtkarspelen,Frysland
Kootwijk,Barneveld,GLD
Kootwijkerbroek,Barneveld,GLD
Kopstukken,Stadskanaal,Groningen
Korhorn,Zuidhorn,Groningen
Korn,Werkendam,NB
Kornhorn,Grootegast,Groningen
Kornwerderzand,Wñnseradiel,Frysland
Korte Akkers,Veendam,Groningen
Kortehemmen,Smallingerland,Frysland
Kortenhoef,Wijdemeren,NH
Kortenoord,Nieuwerkerk aan den IJssel,ZH
Korteraar,Nieuwkoop,ZH
Kortgene,Noord-Beveland,Zeeland
Kortrijk,Breukelen,Utrecht
Kosberg,Gulpen-Wittem,Limburg
Kostverloren,Reiderland,Groningen
Kostvlies,Aa en Hunze,Drenthe
Kotten,Winterswijk,GLD
Koudehuizum,Wñnseradiel,Frysland
Koudekerk aan den Rijn,Rijnwoude,ZH
Koudekerke,Veere,Zeeland
Koudhoorn,Putten,GLD
Koudum,Nijefurd,Frysland
Koufurderigge,Wymbritseradiel,Frysland
Koufurdurigge,Wymbritseradiel,Frysland
Koulen,Voerendaal,Limburg
Krabbendam,Harenkarspel,NH
Krabbendijke,Reimerswaal,Zeeland
Krachtighuizen,Putten,GLD
Kraggenburg,Noordoostpolder,Flevoland
Kralingen-Crooswijk,Rotterdam,ZH
Kraloo,De Wolden,Drenthe
Kranenburg,Bronckhorst,GLD
Krassum,Winsum,Groningen
Kreek,Moerdijk,NB
Kreielt,Eersel,NB
Kreileroord,Wieringermeer,NH
Krewerd,Delfzijl,Groningen
Krimpen aan de Lek,Nederlek,ZH
Krimpen aan den IJssel,Krimpen aan den IJssel,ZH
Kring van Dorth,Lochem,GLD
Kroddeburen,Ten Boer,Groningen
Kromme-Elleboog,Reiderland,Groningen
Krommenie,Zaanstad,NH
Krommeniedijk,Zaanstad,NH
Kronenberg,Sevenum,Limburg
Krooswijk,Moerdijk,NB
Kropswolde,Hoogezand-Sappemeer,Groningen
Kruiningen,Reimerswaal,Zeeland
Kruisberg,Kessel,Limburg
Kruisdijk,Sluis,Zeeland
Kruishaar,Nijkerk,GLD
Kruisland,Steenbergen,NB
Kruisschot,Laarbeek,NB
Kruisstraat,'s-Hertogenbosch,NB
Kruisstraat,Roosendaal,NB
Kruisweg,Lansingerland,ZH
Kruisweg,De Marne,Groningen
Kñbaard,Littenseradiel,Frysland
Kudelstaart,Aalsmeer,NH
Kuinre,Steenwijkerland,Overijssel
Kuipersveer,Binnenmaas,ZH
Kuitaart,Hulst,Zeeland
Kunrade,Voerendaal,Limburg
Kuttingen,Gulpen-Wittem,Limburg
Kwaalburg,Alphen-Chaam,NB
Kwadendamme,Borsele,Zeeland
Kwadijk,Zeevang,NH
